"HttpPath","RouteFile","ExternalRefs"
"/api/public/portal/feed/[id]/like","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\feed\[id]\like\route.ts","0"
"/api/public/portal/follow/[profileId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\follow\[profileId]\route.ts","0"
"/api/public/portal/followers/[profileId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\followers\[profileId]\route.ts","0"
"/api/public/portal/following/[profileId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\following\[profileId]\route.ts","0"
"/api/public/portal/follow-school/[tenantId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\follow-school\[tenantId]\route.ts","0"
"/api/public/portal/notifications/[id]/read","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\notifications\[id]\read\route.ts","0"
"/api/public/portal/profiles/[profileId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\profiles\[profileId]\route.ts","0"
"/api/public/portal/save/[itemType]/[itemId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\save\[itemType]\[itemId]\route.ts","0"
"/api/public/portal/schools/[slug]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\schools\[slug]\route.ts","0"
"/api/public/portal/schools/[slug]/metrics","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\schools\[slug]\metrics\route.ts","0"
"/api/public/portal/teachers/[id]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\portal\teachers\[id]\route.ts","0"
"/api/public/schedule/[tenantSlug]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\schedule\[tenantSlug]\route.ts","0"
"/api/public/schools/[slug]/metrics","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\schools\[slug]\metrics\route.ts","0"
"/api/public/schools/recommended","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\schools\recommended\route.ts","0"
"/api/public/schools/search","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\schools\search\route.ts","0"
"/api/public/schools/trending","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\public\schools\trending\route.ts","0"
"/api/school/photos/album/[albumId]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\school\photos\album\[albumId]\route.ts","0"
"/api/school/posts/[id]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\school\posts\[id]\route.ts","0"
"/api/schools/student-fields/[id]","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\schools\student-fields\[id]\route.ts","0"
"/api/student/attendance","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\student\attendance\route.ts","0"
"/api/student/enrollments/[id]/checkout","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\student\enrollments\[id]\checkout\route.ts","0"
"/api/student/events/[id]/attendance","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\student\events\[id]\attendance\route.ts","0"
"/api/student/exams","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\student\exams\route.ts","0"
"/api/student/payments/[paymentId]/receipt","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\student\payments\[paymentId]\receipt\route.ts","0"
"/api/teacher/classes/[classId]/students","C:\Users\hugol\OneDrive\Documentos\Proyectos\Aplicaciones\dance-school-hub\backend\app\api\teacher\classes\[classId]\students\route.ts","0"
